I_21,I_23,dif_generated_power2,dif_lambda2,dif_myu_21,dif_myu_23,dif_myu_lower_p2,dif_myu_lower_v2,dif_myu_upper_p2,dif_myu_upper_v2,dif_voltage2,generated_power2,iteration2,lambda2,modified_dif_voltage2,myu21,myu23,myu_lower_p2,myu_lower_v2,myu_upper_p2,myu_upper_v2,original_generated_power2,original_lambda2,original_voltage2,line21,line23,voltage2,time step,current time
-96.36080861402377,148.2474678156467,0.06935807834015506,-1554.61371284696,-903.6391913859762,-851.7525321843533,-20000,-30.49381230110299,0,-19.50618769889701,2206.0794561991784,20000,219,10.655817265987304,2.008647122358269,0.0,0.0,0,0,6.722011725960226,0,20000,10.655817265987304,355.4472790337207,0,0,355.4472790337207,0.0002734661102294922,1523791512.916203
-99.50523352703328,149.45571385826725,0.0661944599729214,-2245.2376798355035,-900.4947664729667,-850.5442861417328,-20000,-30.44727903372069,0,-19.55272096627931,2109.024888886883,20000,220,10.625688339003206,1.8568619714169472,0.0,0.0,0,0,6.688914495973766,0,20000,10.625688339003206,355.4570085187885,0,0,355.4570085187885,0.003480195999145508,1523791512.93021
-101.87457792495195,150.56876666149435,0.06322615697055944,-2691.3093394593525,-898.125422075048,-849.4312333385056,-20000,-30.457008518788484,0,-19.542991481211516,2027.8754950350267,20000,221,10.596718689074134,1.711699532666188,0.0,0.0,0,0,6.657301417488486,0,20000,10.596718689074134,355.50439665053307,0,0,355.50439665053307,0.00027298927307128906,1523791512.9418986
-104.07392616779646,151.4408706399587,0.06058272841435297,-3160.842984244664,-895.9260738322035,-848.5591293600413,-20000,-30.504396650533067,0,-19.495603349466933,1946.263726563535,20000,222,10.568914921551798,1.5701305018490928,0.0,0.0,0,0,6.627010053281309,0,20000,10.568914921551798,355.591152311796,0,0,355.591152311796,0.0021102428436279297,1523791512.954313
-105.97121340385343,152.2057730679711,0.05809513172951242,-3559.3996524079084,-894.0287865961466,-847.7942269320289,-20000,-30.59115231179601,0,-19.40884768820399,1870.7193631556474,20000,223,10.542190359221003,1.4347990616421384,0.0,0.0,0,0,6.597962487416553,0,20000,10.542190359221003,355.71177233245686,0,0,355.71177233245686,0.00023508071899414062,1523791512.9649117
-107.64379370920778,152.85645283064753,0.05577212819554944,-3917.324892049448,-892.3562062907922,-847.1435471693525,-20000,-30.71177233245686,0,-19.28822766754314,1799.3829838384672,20000,224,10.51648488802331,1.3053084400186208,0.0,0.0,0,0,6.5700764233187785,0,20000,10.51648488802331,355.86305389732905,0,0,355.86305389732905,0.0017399787902832031,1523791512.9773843
-109.09897599103033,153.41307229406425,0.05359153529546745,-4230.250358902009,-890.9010240089697,-846.5869277059358,-20000,-30.863053897329053,0,-19.136946102670947,1732.5704477262257,20000,225,10.491733881627221,1.1817684166167055,0.0,0.0,0,0,6.543280655671045,0,20000,10.491733881627221,356.0414596052702,0,0,356.0414596052702,0.00023865699768066406,1523791512.9885018
-110.36190257014312,153.88256422745258,0.05154677404382291,-4504.840100544423,-889.6380974298569,-846.1174357725474,-20000,-31.041459605270177,0,-18.958540394729823,1669.84314636077,20000,226,10.467878979536353,1.0639744992810165,0.0,0.0,0,0,6.517507268649133,0,20000,10.467878979536353,356.24395938771187,0,0,356.24395938771187,0.002229928970336914,1523791513.0014758
-111.44955273738105,154.27389857071773,0.049628289112780166,-4744.0854821434805,-888.550447262619,-845.7261014292823,-20000,-31.243959387711868,0,-18.756040612288132,1610.978923634582,20000,227,10.444864994913003,0.9517404520969137,0.0,0.0,0,0,6.492693124092743,0,20000,10.444864994913003,356.4677527133196,0,0,356.4677527133196,0.00025200843811035156,1523791513.012519
-112.37909682648706,154.59424817861702,0.047828129179739776,-4951.659867053575,-887.6209031735129,-845.405751821383,-20000,-31.467752713319612,0,-18.532247286680388,1555.6976180924062,20000,228,10.422640743225967,0.8448299954199001,0.0,0.0,0,0,6.468779059502873,0,20000,10.422640743225967,356.7103214453883,0,0,356.7103214453883,0.002363443374633789,1523791513.02555
-113.16558502024293,154.85043619575833,0.04613831627690601,-5130.583337778729,-886.8344149797571,-845.1495638042417,-20000,-31.710321445388274,0,-18.289678554611726,1503.7517825182954,20000,229,10.401158574904278,0.7429954077260561,0.0,0.0,0,0,6.44570990136442,0,20000,10.401158574904278,356.9693808421926,0,0,356.9693808421926,0.0002372264862060547,1523791513.036584
-113.82285809764028,155.04860980326555,0.044551326460142704,-5283.668938888981,-886.1771419023597,-844.9513901967345,-20000,-31.969380842192606,0,-18.030619157807394,1454.9010974432358,20000,230,10.380374273512231,0.6459774298552361,0.0,0.0,0,0,6.423434238134349,0,20000,10.380374273512231,357.24286425943876,0,0,357.24286425943876,0.0023393630981445312,1523791513.0495918
-114.36344078436605,155.194414935699,0.04305996462211681,-5413.4258436747095,-885.636559215634,-844.805585064301,-20000,-32.24286425943876,0,-17.75713574056124,1408.9209840039657,20000,231,10.360246830883604,0.5535139087863286,0.0,0.0,0,0,6.401904255823291,0,20000,10.360246830883604,357.5289003208438,0,0,357.5289003208438,0.0002777576446533203,1523791513.060666
-114.79873030402132,155.29300198626856,0.04165742493968594,-5522.127576152658,-885.2012696959787,-844.7069980137314,-20000,-32.528900320843775,0,-17.471099679156225,1365.6000739603305,20000,232,10.340738258398456,0.46534367665299214,0.0,0.0,0,0,6.381075543353448,0,20000,10.340738258398456,357.82579514242894,0,0,357.82579514242894,0.0028777122497558594,1523791513.0743842
-115.13907859182837,155.34907702261535,0.04033728495499034,-5611.825338827828,-884.8609214081716,-844.6509229773847,-20000,-32.825795142428944,0,-17.174204857571056,1324.7407786067267,20000,233,10.321813390132647,0.3812103285012256,0.0,0.0,0,0,6.3609069008759525,0,20000,10.321813390132647,358.132015468159,0,0,358.132015468159,0.0002148151397705078,1523791513.0857105
-115.39389415568678,155.366934497265,0.03909351074330658,-5684.374498080568,-884.6061058443132,-844.633065502735,-20000,-33.13201546815901,0,-16.86798453184099,1286.1586840820933,20000,234,10.30343969464576,0.3008647886781546,0.0,0.0,0,0,6.341360145504299,0,20000,10.30343969464576,358.4461737405875,0,0,358.4461737405875,0.002199888229370117,1523791513.09828
-115.5717259511016,155.35049201579682,0.03792045085853957,-5741.453507988072,-884.4282740488984,-844.6495079842032,-20000,-33.44617374058748,0,-16.553826259412517,1249.68216149152,20000,235,10.285587092338739,0.22406725353476986,0.0,0.0,0,0,6.322399920075029,0,20000,10.285587092338739,358.76701455105155,0,0,358.76701455105155,0.00028634071350097656,1523791513.1092567
-115.6803421344722,155.3033211087029,0.03681282773628958,-5784.582125796163,-884.3196578655278,-844.6966788912971,-20000,-33.767014551051545,0,-16.232985448948455,1215.1518071381424,20000,236,10.268227780808195,0.1505885235688993,0.0,0.0,0,0,6.303993506206885,0,20000,10.268227780808195,359.0934024309557,0,0,359.0934024309557,0.0019354820251464844,1523791513.121811
-115.7268007267271,155.22867611612753,0.03576572539869005,-5815.137164016569,-884.2731992732729,-844.7713238838725,-20000,-34.09340243095568,0,-15.906597569044322,1182.4198666196178,20000,237,10.251336068427914,0.08021088014706379,0.0,0.0,0,0,6.28611064350754,0,20000,10.251336068427914,359.4243108093412,0,0,359.4243108093412,0.00027823448181152344,1523791513.1328416
-115.71751403950714,155.129520723184,0.034774575079625336,-5834.3666601063,-884.2824859604929,-844.870479276816,-20000,-34.42431080934119,0,-15.575689190658807,1151.3496213673259,20000,238,10.234888216694095,0.012728589329299211,0.0,0.0,0,0,6.268723355967727,0,20000,10.234888216694095,359.75881202639397,0,0,359.75881202639397,0.0021114349365234375,1523791513.1467285
-115.65830711590309,155.0085524765899,0.03383513927363069,-5843.402476092191,-884.3416928840969,-844.9914475234101,-20000,-34.75881202639397,0,-15.241187973606031,1121.8147650110918,20000,239,10.21886229147965,-0.052051885304763346,0.0,0.0,0,0,6.2518057863309116,0,20000,10.21886229147965,360.09606829147117,0,0,360.09606829147117,0.0002760887145996094,1523791513.1579366
-115.55447085502578,154.8682253588123,0.03294349485126169,-5843.271573410355,-884.4455291449742,-845.1317746411877,-20000,-35.09606829147117,0,-14.90393170852883,1093.6987771204615,20000,240,10.203238023235073,-0.11431189792639884,0.0,0.0,0,0,6.235334038905281,0,20000,10.203238023235073,360.4353234912062,0,0,360.4353234912062,0.00393366813659668,1523791513.1722786
-115.41081028447195,154.71077056949866,0.03209601567020748,-5834.90610147484,-884.589189715528,-845.2892294305013,-20000,-35.43532349120619,0,-14.56467650879381,1066.894304421116,20000,241,10.187996676029057,-0.17422081089154062,0.0,0.0,0,0,6.219286031070177,0,20000,10.187996676029057,360.7758957624243,0,0,360.7758957624243,0.0002980232238769531,1523791513.1833358
-115.23168844300699,154.5382156338718,0.03128935504111929,-5819.152443405661,-884.768311556993,-845.4617843661282,-20000,-35.775895762424284,0,-14.224104237575716,1041.302555829679,20000,242,10.17312092523149,-0.23193631749620636,0.0,0.0,0,0,6.203641353549617,0,20000,10.17312092523149,361.117170754394,0,0,361.117170754394,0.0022346973419189453,1523791513.197449
-115.02106627708145,154.35240195965548,0.030520428318126847,-5796.779336317522,-884.9789337229186,-845.6475980403445,-20000,-36.11717075439401,0,-13.88282924560599,1016.8327164461502,20000,243,10.158594743567974,-0.2876048620283598,0.0,0.0,0,0,6.188381139390554,0,20000,10.158594743567974,361.45859551295626,0,0,361.45859551295626,0.0003058910369873047,1523791513.2083554
-114.78253892029954,154.15500095546122,0.029786395822579692,-5768.485170883268,-885.2174610797005,-845.8449990445388,-20000,-36.458595512956265,0,-13.541404487043735,993.4013840959481,20000,244,10.144403295223746,-0.3413621287636772,0.0,0.0,0,0,6.173487941479264,0,20000,10.144403295223746,361.79967292629823,0,0,361.79967292629823,0.001934051513671875,1523791513.2209969
-114.51936868823623,153.94752881809268,0.029084646255517654,-5734.904560932224,-885.4806313117638,-846.0524711819073,-20000,-36.79967292629823,0,-13.200327073701771,970.932030953309,20000,245,10.130532837638698,-0.39333357703404204,0.0,0.0,0,0,6.158945618351505,0,20000,10.130532837638698,362.13995667843955,0,0,362.13995667843955,0.0003669261932373047,1523791513.232032
-114.23451508994503,153.73136008961183,0.028412780712807617,-5696.614262885627,-885.765484910055,-846.2686399103882,-20000,-37.139956678439546,0,-12.860043321560454,949.3544918650048,20000,246,10.116970630612055,-0.4436350040628838,0.0,0.0,0,0,6.144739227995101,0,20000,10.116970630612055,362.4790466620839,0,0,362.4790466620839,0.0022430419921875,1523791513.2449095
-113.9306621288847,153.5077400789038,0.027768597383046156,-5654.1385150061,-886.0693378711153,-846.4922599210962,-20000,-37.479046662083874,0,-12.520953337916126,928.6044802893376,20000,247,10.103704852322208,-0.4923731210347455,0.0,0.0,0,0,6.130854929303578,0,20000,10.103704852322208,362.8165848074208,0,0,362.8165848074208,0.0002562999725341797,1523791513.2559547
-113.61024314050724,153.27779623629795,0.02715007698136951,-5607.953858118184,-886.3897568594928,-846.722203763702,-20000,-37.81658480742078,0,-12.183415192579218,908.6231321955697,20000,248,10.09072452186227,-0.5396461309870517,0.0,0.0,0,0,6.117279890812894,0,20000,10.09072452186227,363.15225128784385,0,0,363.15225128784385,0.003252744674682617,1523791513.2697606
-113.27546339064043,153.04254856397336,0.02655536895062305,-5558.493492148711,-886.7245366093596,-846.9574514360266,-20000,-38.15225128784385,0,-11.847748712156147,889.3565778297123,20000,249,10.078019427893274,-0.5855442996809188,0.0,0.0,0,0,6.104002206337582,0,20000,10.078019427893274,363.48576106743803,0,0,363.48576106743803,0.0002338886260986328,1523791513.2805524
-112.92832063804781,152.80291913912265,0.025982778444308963,-5506.151216578288,-887.0716793619522,-847.1970808608773,-20000,-38.485761067438034,0,-11.514238932561966,870.7555409047725,20000,250,10.065580063023205,-0.6301505127221105,0.0,0.0,0,0,6.091010817115428,0,20000,10.065580063023205,363.8168607585576,0,0,363.8168607585576,0.0018553733825683594,1523791513.293026
-112.57062384570929,152.55974082148214,0.025430754092223395,-5451.284997367578,-887.4293761542907,-847.4402591785179,-20000,-38.816860758557596,0,-11.183139241442404,852.7749645141196,20000,251,10.053397563530146,-0.673540813928895,0.0,0.0,0,0,6.078295440069316,0,20000,10.053397563530146,364.1453257609043,0,0,364.1453257609043,0.0002503395080566406,1523791513.3040671
-111.46477877715029,152.3137652116236,0.024897876539169417,-5125.032527815953,-888.5352212228497,-847.6862347883764,-20000,-39.14532576090431,0,-10.854674239095687,849.4585332199322,20000,252,10.041262441627003,-0.7157849213525935,0.0,0.0,0,0,6.065846501799731,0,20000,10.041262441627003,364.45072390337543,0,0,364.45072390337543,0.003828287124633789,1523791513.3185592
-108.79165296303597,151.86333239248995,0.024584060172728073,-4302.495252201372,-891.208347036964,-848.13666760751,-20000,-39.45072390337543,0,-10.549276096624567,870.6182592185639,20000,253,10.02882503792388,-0.7609709671665428,0.0,0.0,0,0,6.053554471713367,0,20000,10.02882503792388,364.6958579743028,0,0,364.6958579743028,0.00024437904357910156,1523791513.3297346
-107.3888315047509,150.94695829638795,0.024729433789486777,-4114.5315779704615,-892.6111684952491,-849.053041703612,-20000,-39.69585797430278,0,-10.304142025697217,854.6845959850243,20000,254,10.016615257981238,-0.8145607873649965,0.0,0.0,0,0,6.041189754818624,0,20000,10.016615257981238,364.9287041873017,0,0,364.9287041873017,0.0028672218322753906,1523791513.3434334
-104.83704074786658,150.29697587975136,0.02457449683738666,-3410.364779882497,-895.1629592521334,-849.7030241202486,-20000,-39.92870418730172,0,-10.071295812698281,868.2369681361865,20000,255,10.00421187272215,-0.8626647119375548,0.0,0.0,0,0,6.02890250639993,0,20000,10.00421187272215,365.1102847452836,0,0,365.1102847452836,0.0002315044403076172,1523791513.3541625
-103.52480764803715,149.3892327550583,0.024690633677780127,-3254.4266894967805,-896.4751923519628,-850.6107672449417,-20000,-40.11028474528359,0,-9.889715254716407,850.9687026470901,20000,256,9.99205517697005,-0.9157957136765447,0.0,0.0,0,0,6.01655718956104,0,20000,9.99205517697005,365.28196031577284,0,0,365.28196031577284,0.0023567676544189453,1523791513.3672583
-101.32529927139217,148.78109457539665,0.024502012590991384,-2665.254063009197,-898.6747007286078,-851.2189054246033,-20000,-40.281960315772835,0,-9.718039684227165,858.9072894418338,20000,257,9.979785072835167,-0.9633852562681682,0.0,0.0,0,0,6.004306183265545,0,20000,9.979785072835167,365.41098508531337,0,0,365.41098508531337,0.00024080276489257812,1523791513.3783295
-100.2571822525681,147.99293477551657,0.024521110430377746,-2556.831646800667,-899.7428177474319,-852.0070652244834,-20000,-40.41098508531337,0,-9.58901491468663,840.1788042981541,20000,258,9.96778251848805,-1.014906416845264,0.0,0.0,0,0,5.992045628050356,0,20000,9.96778251848805,365.5336031454921,0,0,365.5336031454921,0.0051577091217041016,1523791513.3942275
-98.46624565121886,147.4893001444059,0.024263109562305374,-2080.4262539075353,-901.5337543487811,-852.5106998555941,-20000,-40.53360314549212,0,-9.466396854507877,842.9839845359942,20000,259,9.955739890137536,-1.0614767767554554,0.0,0.0,0,0,5.979914073269203,0,20000,9.955739890137536,365.62199187901865,0,0,365.62199187901865,0.0002601146697998047,1523791513.4052768
-97.66848040142122,146.84678867747436,0.024174183131666638,-2019.3289708690208,-902.3315195985788,-853.1532113225256,-20000,-40.62199187901865,0,-9.378008120981349,822.8996333116525,20000,260,9.943984181090228,-1.1113274066385657,0.0,0.0,0,0,5.96782698170337,0,20000,9.943984181090228,365.70745111741564,0,0,365.70745111741564,0.002267122268676758,1523791513.4187007
-96.25820487152168,146.45771394382905,0.023842800613142145,-1641.6654898208908,-903.7417951284783,-853.542286056171,-20000,-40.707451117415644,0,-9.292548882584356,821.3484858632848,20000,261,9.932250631292181,-1.1568843131629762,0.0,0.0,0,0,5.955905581396799,0,20000,9.932250631292181,365.76604518912694,0,0,365.76604518912694,0.00023436546325683594,1523791513.429903
-95.69992632205924,145.95289722881262,0.02365495010461771,-1619.1695724325618,-904.3000736779408,-854.0471027711874,-20000,-40.76604518912694,0,-9.233954810873058,800.2919072862965,20000,262,9.920817889759519,-1.2052236339738442,0.0,0.0,0,0,5.94407810634449,0,20000,9.920817889759519,365.82453645092306,0,0,365.82453645092306,0.0022776126861572266,1523791513.44293
-94.60985020911778,145.66595972747052,0.023260216584970905,-1322.4224024610485,-905.3901497908822,-854.3340402725295,-20000,-40.82453645092306,0,-9.175463549076937,795.2667020174608,20000,263,9.909456936873555,-1.2498515792507305,0.0,0.0,0,0,5.932447998052004,0,20000,9.909456936873555,365.86219042952615,0,0,365.86219042952615,0.0002384185791015625,1523791513.453965
-94.24100001063209,145.27757438792037,0.022991061178450067,-1327.6471063058816,-905.7589999893679,-854.7224256120796,-20000,-40.86219042952615,0,-9.137809570473848,773.7038011090875,20000,264,9.898404025429139,-1.2968199444724746,0.0,0.0,0,0,5.920952467462779,0,20000,9.898404025429139,365.9017578084688,0,0,365.9017578084688,0.0037925243377685547,1523791513.468454
-93.404757571559,145.07272150665756,0.02254844203364037,-1094.6011737628687,-906.595242428441,-854.9272784933424,-20000,-40.9017578084688,0,-9.098242191531199,766.0477073755294,20000,265,9.887460486752346,-1.3405508721132264,0.0,0.0,0,0,5.909678246445959,0,20000,9.887460486752346,365.92522591321074,0,0,365.92522591321074,0.00024366378784179688,1523791513.4795637
-93.17476631551358,144.7766762073377,0.02221775969361417,-1117.5594652811196,-906.8252336844864,-855.2233237926623,-20000,-40.92522591321074,0,-9.074774086789262,744.4165909806667,20000,266,9.87682596402405,-1.386208527337061,0.0,0.0,0,0,5.898569366599152,0,20000,9.87682596402405,365.95187897566075,0,0,365.95187897566075,0.0024843215942382812,1523791513.4928088
-92.53230905886483,144.6335332408279,0.0217434025751011,-933.4591136784838,-907.4676909411352,-855.3664667591721,-20000,-40.95187897566075,0,-9.048121024339252,734.8646490504755,20000,267,9.866327897609043,-1.4290024570279627,0.0,0.0,0,0,5.8876976653116015,0,20000,9.866327897609043,365.9660642945628,0,0,365.9660642945628,0.0002269744873046875,1523791513.5034792
-92.39799580532917,144.4077666930491,0.021369767702559272,-966.1888433592103,-907.6020041946708,-855.5922333069509,-20000,-40.966064294562784,0,-9.033935705437216,713.5271119177356,20000,268,9.856134653153076,-1.4733370588031391,0.0,0.0,0,0,5.877012781460322,0,20000,9.856134653153076,365.9841115610943,0,0,365.9841115610943,0.0016753673553466797,1523791513.516028
-91.89994992066431,144.30876190474294,0.020878128307247223,-819.207508034553,-908.1000500793357,-855.6912380952571,-20000,-40.98411156109432,0,-9.015888438905677,702.6838370642236,20000,269,9.846096312623587,-1.5151026609052565,0.0,0.0,0,0,5.866573717306698,0,20000,9.846096312623587,365.9924346804493,0,0,365.9924346804493,0.0002391338348388672,1523791513.5270104
-91.82774649845044,144.13503739264456,0.020477404683111544,-855.9272540953934,-908.1722535015496,-855.8649626073554,-20000,-40.99243468044932,0,-9.007565319550679,681.9124243024962,20000,270,9.836354706562123,-1.558057144070176,0.0,0.0,0,0,5.8563350149651425,0,20000,9.836354706562123,366.0048643111488,0,0,366.0048643111488,0.005402803421020508,1523791513.5430906
-91.43580915177267,144.06631937324732,0.019980308403020786,-736.9772477626393,-908.5641908482273,-855.9336806267527,-20000,-41.00486431114882,0,-8.995135688851178,670.2549753371873,20000,271,9.826779635485877,-1.5986800283853881,0.0,0.0,0,0,5.846344860763632,0,20000,9.826779635485877,366.00963018775064,0,0,366.00963018775064,0.00025725364685058594,1523791513.554099
-91.40127802373058,143.93046560248763,0.019565225277755616,-773.8114802361488,-908.5987219762694,-856.0695343975124,-20000,-41.009630187750645,0,-8.990369812249355,650.2384449113644,20000,272,9.817490514844286,-1.6401801754840903,0.0,0.0,0,0,5.836562248124754,0,20000,9.817490514844286,366.01845683313104,0,0,366.01845683313104,0.0022382736206054688,1523791513.566646
-91.08687228599706,143.88175828352303,0.01907173328046774,-676.0972985044682,-908.9131277140029,-856.118241716477,-20000,-41.01845683313104,0,-8.98154316686896,638.1318688492673,20000,273,9.808374345289296,-1.6795463157089046,0.0,0.0,0,0,5.8270263814845205,0,20000,9.808374345289296,366.021168649535,0,0,366.021168649535,0.0003132820129394531,1523791513.577778
-91.073158294231,143.7732153990163,0.018652036195224042,-710.6635106092581,-908.926841705769,-856.2267846009837,-20000,-41.021168649535014,0,-8.978831350464986,618.9885689919615,20000,274,9.799531651446554,-1.7195210317474903,0.0,0.0,0,0,5.817700363386908,0,20000,9.799531651446554,366.0277168596505,0,0,366.0277168596505,0.0029892921447753906,1523791513.5912673
-90.81553571128325,143.73724513277864,0.018168711940354854,-629.1875281401844,-909.1844642887168,-856.2627548672214,-20000,-41.027716859650525,0,-8.972283140349475,606.7051343628934,20000,275,9.79086443524137,-1.757532075157485,0.0,0.0,0,0,5.808616007416731,0,20000,9.79086443524137,366.0293227449203,0,0,366.0293227449203,0.0002753734588623047,1523791513.6022875
-90.8115955170399,143.64837815446492,0.01775157217536183,-660.1882352027569,-909.1884044829601,-856.3516218455351,-20000,-41.02932274492031,0,-8.970677255079693,588.4983777372645,20000,276,9.782457315559409,-1.795925536946072,0.0,0.0,0,0,5.79974022132905,0,20000,9.782457315559409,366.034443449025,0,0,366.034443449025,0.003998756408691406,1523791513.6167817
-90.59596858553789,143.62020161083308,0.017282905769640422,-591.3043752746635,-909.4040314144621,-856.3797983891669,-20000,-41.03444344902499,0,-8.965556550975009,576.2366863115609,20000,277,9.774225362897814,-1.8325066719083907,0.0,0.0,0,0,5.79109876844423,0,20000,9.774225362897814,366.03551971252233,0,0,366.03551971252233,0.00027942657470703125,1523791513.6278393
-90.59496443624198,143.5456102061471,0.016873405546414588,-618.1828564991047,-909.405035563758,-856.4543897938529,-20000,-41.03551971252233,0,-8.96448028747767,558.9891189241117,20000,278,9.766239804056042,-1.8692838663336602,0.0,0.0,0,0,5.782662065671023,0,20000,9.766239804056042,366.0397478366348,0,0,366.0397478366348,0.0025243759155273438,1523791513.6411412
-90.41091130907319,143.52199604447776,0.016422261614980727,-559.2319361223672,-909.5890886909268,-856.4780039555222,-20000,-41.039747836634774,0,-8.960252163365226,546.8909791518417,20000,279,9.758427075782445,-1.9043861770671242,0.0,0.0,0,0,5.774450934863532,0,20000,9.758427075782445,366.04062933356124,0,0,366.04062933356124,0.00022554397583007812,1523791513.651896
-90.40890769760438,143.45791833084718,0.01602385908108772,-581.9067622850234,-909.5910923023956,-856.5420816691528,-20000,-41.04062933356124,0,-8.959370666438758,530.596684588249,20000,280,9.75084712314547,-1.9395338773260846,0.0,0.0,0,0,5.766439005322988,0,20000,9.75084712314547,366.044294339111,0,0,366.044294339111,0.001795053482055664,1523791513.664938
-90.24911321614297,143.4368396153684,0.015591882177519167,-530.9362226938247,-909.750886783857,-856.5631603846316,-20000,-41.04429433911099,0,-8.95570566088901,518.7610606001167,20000,281,9.743436250851182,-1.9731331769683322,0.0,0.0,0,0,5.758643064234229,0,20000,9.743436250851182,366.0451639935462,0,0,366.0451639935462,0.0003025531768798828,1523791513.6759412
-90.2440908043917,143.3806782847637,0.015206813383045414,-549.6091216898203,-909.7559091956083,-856.6193217152363,-20000,-41.045163993546225,0,-8.954836006453775,503.3951044397746,20000,282,9.736244892216328,-2.006658185458292,0.0,0.0,0,0,5.751039657542706,0,20000,9.736244892216328,366.0484649947784,0,0,366.0484649947784,0.003393888473510742,1523791513.6899302
-90.10340360112195,143.36092397619268,0.014794765326376691,-505.16641727722526,-909.896596398878,-856.6390760238073,-20000,-41.048464994778385,0,-8.951535005221615,491.88915994979993,20000,283,9.729217904217046,-2.038751934987488,0.0,0.0,0,0,5.743642274879518,0,20000,9.729217904217046,366.0494133703018,0,0,366.0494133703018,0.0002741813659667969,1523791513.7010007
-90.09455058404853,143.31088964227433,0.014424370662471375,-520.1903060213663,-909.9054494159515,-856.6891103577257,-20000,-41.04941337030181,0,-8.950586629698194,477.41475844827323,20000,284,9.72239769338207,-2.070677967264288,0.0,0.0,0,0,5.736430089548282,0,20000,9.72239769338207,366.052468766557,0,0,366.052468766557,0.0024187564849853516,1523791513.7141547
-89.96930331038868,143.29178177821518,0.014032396166211214,-481.17511610053043,-910.0306966896113,-856.7082182217848,-20000,-41.05246876655701,0,-8.947531233442987,466.2823398234399,20000,285,9.715736517098879,-2.1012814138218516,0.0,0.0,0,0,5.729413891465176,0,20000,9.715736517098879,366.0535325362911,0,0,366.0535325362911,0.00025081634521484375,1523791513.725066
-89.95652740122352,143.2466350249365,0.013677374366297457,-492.96785510073096,-910.0434725987765,-856.7533649750635,-20000,-41.05353253629107,0,-8.946467463708927,452.6560323321288,20000,286,9.709270002351277,-2.131645543507716,0.0,0.0,0,0,5.722575204282028,0,20000,9.709270002351277,366.0564119522031,0,0,366.0564119522031,0.0020732879638671875,1523791513.7378643
-89.84406087660375,143.22783093313092,0.013305201930750243,-458.5286766262034,-910.1559391233963,-856.7721690668691,-20000,-41.05641195220312,0,-8.94358804779688,441.92404361436013,20000,287,9.702956801728215,-2.1607877942969083,0.0,0.0,0,0,5.715922603316653,0,20000,9.702956801728215,366.05759799741827,0,0,366.05759799741827,0.00021886825561523438,1523791513.7486293
-89.8276661487796,143.18670146875263,0.012965801588437742,-467.5196993112695,-910.1723338512204,-856.8132985312474,-20000,-41.05759799741827,0,-8.94240200258173,429.09928946713046,20000,288,9.696826811878685,-2.189637010721924,0.0,0.0,0,0,5.709439702522434,0,20000,9.696826811878685,366.0603423124071,0,0,366.0603423124071,0.003392934799194336,1523791513.7626631
-89.72600397919109,143.16806022068477,0.012612890643749708,-436.98259835991485,-910.2739960208089,-856.8319397793152,-20000,-41.0603423124071,0,-8.939657687592899,418.7824079324097,20000,289,9.690844206051079,-2.2173574424251967,0.0,0.0,0,0,5.703133257200559,0,20000,9.690844206051079,366.06164232600906,0,0,366.06164232600906,0.00027942657470703125,1523791513.7736592
-89.70648527026754,143.13032327503493,0.012289051149480201,-443.58212061618906,-910.2935147297325,-856.8696767249651,-20000,-41.061642326009064,0,-8.938357673990936,406.71199473812726,20000,290,9.685034034697678,-2.244745607924955,0.0,0.0,0,0,5.696988731625819,0,20000,9.685034034697678,366.0642759064289,0,0,366.0642759064289,0.0023703575134277344,1523791513.7869797
-89.61411546456702,143.11181847888975,0.011954696928141217,-416.4020834047733,-910.385884535433,-856.8881815211103,-20000,-41.06427590642892,0,-8.935724093571082,396.81612046429666,20000,291,9.679365232976759,-2.271090794881701,0.0,0.0,0,0,5.691011383161748,0,20000,9.679365232976759,366.06567490378177,0,0,366.06567490378177,0.00023126602172851562,1523791513.7977436
-89.59203340651527,143.0770121021925,0.011646150184988713,-420.98517655252726,-910.4079665934847,-856.9229878978075,-20000,-41.06567490378177,0,-8.934325096218231,385.4537073321618,20000,292,9.673858751443442,-2.2970761146899576,0.0,0.0,0,0,5.685188308069254,0,20000,9.673858751443442,366.06821286586893,0,0,366.06821286586893,0.002023935317993164,1523791513.8109658
-89.50776385351958,143.05867689206082,0.011329556625812032,-396.71296664564943,-910.4922361464804,-856.9413231079392,-20000,-41.06821286586893,0,-8.93178713413107,375.9784687371981,20000,293,9.668487630461481,-2.322097323215189,0.0,0.0,0,0,5.679523529756348,0,20000,9.668487630461481,366.06969390143377,0,0,366.06969390143377,0.000316619873046875,1523791513.822065
-89.48367325632034,143.02644759152543,0.01103589929486759,-399.61298847793296,-910.5163267436797,-856.9735524084746,-20000,-41.069693901433766,0,-8.930306098566234,365.2795191763497,20000,294,9.663269351616105,-2.346740336542126,0.0,0.0,0,0,5.674005580108914,0,20000,9.663269351616105,366.0721462920981,0,0,366.0721462920981,0.004086732864379883,1523791513.8367102
-89.40653693927231,143.0083412597628,0.010736228492810085,-377.8724472689901,-910.5934630607277,-856.9916587402372,-20000,-41.072146292098125,0,-8.927853707901875,356.22008626114064,20000,295,9.658180493240947,-2.370491555824003,0.0,0.0,0,0,5.668637465862509,0,20000,9.658180493240947,366.073692889313,0,0,366.073692889313,0.00024247169494628906,1523791513.8477933
