I_32,dif_generated_power3,dif_lambda3,dif_myu_32,dif_myu_lower_p3,dif_myu_lower_v3,dif_myu_upper_p3,dif_myu_upper_v3,dif_voltage3,generated_power3,iteration3,lambda3,modified_dif_voltage3,myu32,myu_lower_p3,myu_lower_v3,myu_upper_p3,myu_upper_v3,original_generated_power3,original_lambda3,original_voltage3,line32,voltage3,time step,current time
-26.194435269707128,-0.12348435496743049,41561.700373287684,-973.8055647302929,0,2.859074271744703,0,-52.8590742717447,-21611.872976399543,-50000,69,2.843428929370485,-13.747054815228445,0.0,0,17287.552694441132,2.7199385433827707,0,-50000,2.843428929370485,322.15002465758744,0,322.15002465758744,0.011312484741210938,1523627294.9486027
-26.363164357514393,-0.12349038598771411,41507.10595217471,-973.6368356424856,0,2.849975342412563,0,-52.84997534241256,-21621.594080979383,-50000,70,2.9052049124589976,-12.882677898477212,0.0,0,17572.55022868239,2.781683736376628,0,-50000,2.9052049124589976,322.1592125898292,0,322.1592125898292,0.011314630508422852,1523627294.970683
-26.51089030213427,-0.12352117608236979,41459.27245520908,-973.4891096978657,0,2.840787410170776,0,-52.840787410170776,-21639.495513494032,-50000,71,2.967032042497552,-12.046742753590507,0.0,0,17856.628969699468,2.8434443244178125,0,-50000,2.967032042497552,322.1686032940407,0,322.1686032940407,0.012291193008422852,1523627294.9936457
-26.6366891707969,-0.12358771807973934,41418.49505346686,-973.3633108292031,0,2.831396705959321,0,-52.83139670595932,-21666.469932142038,-50000,72,3.028936242303672,-11.242039213140568,0.0,0,18139.7686402954,2.905238183457682,0,-50000,3.028936242303672,322.178282125525,0,322.178282125525,0.011026144027709961,1523627295.0150928
-26.740481961232376,-0.12369805884598994,41384.79745852156,-973.2595180387676,0,2.8217178744749845,0,-52.821717874474984,-21702.948868712265,-50000,73,3.09094466764285,-10.46995659582042,0.0,0,18421.9404277429,2.967087212880677,0,-50000,3.09094466764285,322.188307344313,0,322.188307344313,0.08994889259338379,1523627295.1156948
-26.822923003141455,-0.12385745476217291,41357.967839591016,-973.1770769968585,0,2.811692655687011,0,-52.81169265568701,-21748.952441070225,-50000,74,3.1530845317601934,-9.7306302113242,0.0,0,18703.1096933116,3.0290159402617634,0,-50000,3.1530845317601934,322.1987120859256,0,322.1987120859256,0.01142263412475586,1523627295.1380682
-26.88528086248482,-0.12406859149843008,41337.59713203901,-973.1147191375152,0,2.8012879140744076,0,-52.80128791407441,-21804.14498141397,-50000,75,3.215382088849948,-9.023106478757892,0.0,0,18983.23848471904,3.0910502360109784,0,-50000,3.215382088849948,322.209506835625,0,322.209506835625,0.012026548385620117,1523627295.1611297
-26.929316374133805,-0.12433185283896941,41323.118251669825,-973.0706836258662,0,2.7904931643749933,0,-52.79049316437499,-21867.894085198288,-50000,76,3.2778617862362287,-8.345519135386624,0.0,0,19262.28780115654,3.1532161624304633,0,-50000,3.2778617862362287,322.2206822619326,0,322.2206822619326,0.012256145477294922,1523627295.1838999
-26.957161909184606,-0.12464562380576538,41313.844897777155,-973.0428380908154,0,2.779317738067391,0,-52.77931773806739,-21939.33081191229,-50000,77,3.3405455885559783,-7.695269678251016,0.0,0,19540.21957496328,3.215538974333346,0,-50000,3.3405455885559783,322.2322122734479,0,322.2322122734479,0.11412167549133301,1523627295.3093123
-26.971205406654803,-0.12500661422263226,41309.008814132045,-973.0287945933452,0,2.7677877265521147,0,-52.767787726552115,-22017.40903671106,-50000,78,3.4034524715180097,-7.0692059697281096,0.0,0,19816.998347618493,3.2780422814446624,0,-50000,3.4034524715180097,322.24405717465413,0,322.24405717465413,0.012080669403076172,1523627295.3322613
